date,index,state,division
2022-04-01,142.5,Melaka,01
2022-05-01,143.1,Melaka,01
2022-06-01,144.7,Melaka,01
2022-07-01,146.1,Melaka,01
2022-08-01,146.1,Melaka,01
2022-09-01,146.6,Melaka,01
2022-10-01,147.6,Melaka,01
2022-11-01,148.5,Melaka,01
2022-12-01,149.3,Melaka,01
2023-01-01,150.3,Melaka,01
2023-02-01,150.9,Melaka,01
2023-03-01,151.0,Melaka,01
2023-04-01,151.0,Melaka,01
2023-05-01,151.8,Melaka,01
2023-06-01,151.9,Melaka,01
2023-07-01,152.5,Melaka,01
2023-08-01,152.6,Melaka,01
2023-09-01,152.6,Melaka,01
2023-10-01,153.0,Melaka,01
2023-11-01,151.8,Melaka,01
2023-12-01,152.2,Melaka,01
2024-01-01,152.6,Melaka,01
2024-02-01,152.6,Melaka,01
2024-03-01,152.4,Melaka,01
2024-04-01,152.4,Melaka,01
2024-05-01,152.9,Melaka,01
2024-06-01,153.4,Melaka,01
2024-07-01,153.4,Melaka,01
2024-08-01,153.1,Melaka,01
2024-09-01,153.1,Melaka,01
2024-10-01,154.6,Melaka,01
2024-11-01,154.5,Melaka,01
2024-12-01,156.0,Melaka,01
2025-01-01,156.7,Melaka,01
2025-02-01,156.8,Melaka,01
2025-03-01,156.6,Melaka,01
2025-04-01,156.3,Melaka,01
2025-05-01,156.4,Melaka,01
2025-06-01,156.5,Melaka,01
2025-07-01,156.4,Melaka,01
2025-08-01,156.7,Melaka,01
2025-09-01,157.3,Melaka,01
2025-10-01,158.1,Melaka,01
2025-11-01,158.2,Melaka,01
2025-12-01,159.3,Melaka,01
2026-01-01,159.4,Melaka,01
2026-02-01,159.0,Melaka,01
2026-03-01,158.8,Melaka,01
2026-04-01,158.8,Melaka,01
2026-05-01,160.0,Melaka,01
2026-06-01,160.1,Melaka,01
2026-07-01,160.7,Melaka,01
2010-01-01,98.9,Negeri Sembilan,01
2010-02-01,98.6,Negeri Sembilan,01
2010-03-01,98.6,Negeri Sembilan,01
2010-04-01,98.8,Negeri Sembilan,01
2010-05-01,99.3,Negeri Sembilan,01
2010-06-01,100.0,Negeri Sembilan,01
2010-07-01,100.0,Negeri Sembilan,01
2010-08-01,100.5,Negeri Sembilan,01
2010-09-01,100.6,Negeri Sembilan,01
2010-10-01,100.9,Negeri Sembilan,01
2010-11-01,101.6,Negeri Sembilan,01
2010-12-01,102.1,Negeri Sembilan,01
2011-01-01,103.2,Negeri Sembilan,01
2011-02-01,104.3,Negeri Sembilan,01
2011-03-01,104.7,Negeri Sembilan,01
2011-04-01,105.1,Negeri Sembilan,01
2011-05-01,105.2,Negeri Sembilan,01
2011-06-01,105.8,Negeri Sembilan,01
2011-07-01,106.1,Negeri Sembilan,01
2011-08-01,106.3,Negeri Sembilan,01
2011-09-01,106.8,Negeri Sembilan,01
2011-10-01,107.5,Negeri Sembilan,01
2011-11-01,106.8,Negeri Sembilan,01
2011-12-01,107.2,Negeri Sembilan,01
2012-01-01,107.8,Negeri Sembilan,01
2012-02-01,107.2,Negeri Sembilan,01
2012-03-01,106.7,Negeri Sembilan,01
2012-04-01,106.4,Negeri Sembilan,01
2012-05-01,107.1,Negeri Sembilan,01
2012-06-01,107.8,Negeri Sembilan,01
2012-07-01,107.7,Negeri Sembilan,01
2012-08-01,107.8,Negeri Sembilan,01
2012-09-01,107.8,Negeri Sembilan,01
2012-10-01,108.3,Negeri Sembilan,01
2012-11-01,108.2,Negeri Sembilan,01
2012-12-01,108.5,Negeri Sembilan,01
2013-01-01,109.6,Negeri Sembilan,01
2013-02-01,110.2,Negeri Sembilan,01
2013-03-01,110.3,Negeri Sembilan,01
2013-04-01,110.2,Negeri Sembilan,01
2013-05-01,110.7,Negeri Sembilan,01
2013-06-01,110.8,Negeri Sembilan,01
2013-07-01,111.5,Negeri Sembilan,01
2013-08-01,111.3,Negeri Sembilan,01
2013-09-01,111.7,Negeri Sembilan,01
2013-10-01,111.5,Negeri Sembilan,01
2013-11-01,111.6,Negeri Sembilan,01
2013-12-01,112.7,Negeri Sembilan,01
2014-01-01,112.8,Negeri Sembilan,01
2014-02-01,112.6,Negeri Sembilan,01
2014-03-01,112.7,Negeri Sembilan,01
2014-04-01,113.0,Negeri Sembilan,01
2014-05-01,113.1,Negeri Sembilan,01
2014-06-01,113.6,Negeri Sembilan,01
2014-07-01,113.8,Negeri Sembilan,01
2014-08-01,114.3,Negeri Sembilan,01
2014-09-01,114.7,Negeri Sembilan,01
2014-10-01,114.7,Negeri Sembilan,01
2014-11-01,114.9,Negeri Sembilan,01
2014-12-01,115.7,Negeri Sembilan,01
2015-01-01,117.2,Negeri Sembilan,01
2015-02-01,116.5,Negeri Sembilan,01
2015-03-01,116.5,Negeri Sembilan,01
2015-04-01,117.1,Negeri Sembilan,01
2015-05-01,117.9,Negeri Sembilan,01
2015-06-01,118.4,Negeri Sembilan,01
2015-07-01,119.3,Negeri Sembilan,01
2015-08-01,120.1,Negeri Sembilan,01
2015-09-01,120.9,Negeri Sembilan,01
2015-10-01,120.8,Negeri Sembilan,01
2015-11-01,120.8,Negeri Sembilan,01
2015-12-01,121.9,Negeri Sembilan,01
2016-01-01,122.5,Negeri Sembilan,01
2016-02-01,123.3,Negeri Sembilan,01
2016-03-01,123.0,Negeri Sembilan,01
2016-04-01,123.1,Negeri Sembilan,01
2016-05-01,123.5,Negeri Sembilan,01
2016-06-01,124.4,Negeri Sembilan,01
2016-07-01,124.7,Negeri Sembilan,01
2016-08-01,125.1,Negeri Sembilan,01
2016-09-01,124.6,Negeri Sembilan,01
2016-10-01,124.3,Negeri Sembilan,01
2016-11-01,125.1,Negeri Sembilan,01
2016-12-01,126.1,Negeri Sembilan,01
2017-01-01,127.0,Negeri Sembilan,01
2017-02-01,128.2,Negeri Sembilan,01
2017-03-01,127.5,Negeri Sembilan,01
2017-04-01,127.4,Negeri Sembilan,01
2017-05-01,128.1,Negeri Sembilan,01
2017-06-01,128.6,Negeri Sembilan,01
2017-07-01,128.8,Negeri Sembilan,01
2017-08-01,129.3,Negeri Sembilan,01
2017-09-01,129.4,Negeri Sembilan,01
2017-10-01,128.8,Negeri Sembilan,01
2017-11-01,129.3,Negeri Sembilan,01
2017-12-01,130.5,Negeri Sembilan,01
2018-01-01,131.2,Negeri Sembilan,01
2018-02-01,131.6,Negeri Sembilan,01
2018-03-01,130.7,Negeri Sembilan,01
2018-04-01,130.4,Negeri Sembilan,01
2018-05-01,130.4,Negeri Sembilan,01
2018-06-01,129.1,Negeri Sembilan,01
2018-07-01,129.6,Negeri Sembilan,01
2018-08-01,129.8,Negeri Sembilan,01
2018-09-01,130.3,Negeri Sembilan,01
2018-10-01,130.8,Negeri Sembilan,01
2018-11-01,131.2,Negeri Sembilan,01
2018-12-01,131.5,Negeri Sembilan,01
2019-01-01,132.5,Negeri Sembilan,01
2019-02-01,132.7,Negeri Sembilan,01
2019-03-01,132.1,Negeri Sembilan,01
2019-04-01,132.0,Negeri Sembilan,01
2019-05-01,132.2,Negeri Sembilan,01
2019-06-01,132.1,Negeri Sembilan,01
2019-07-01,132.6,Negeri Sembilan,01
2019-08-01,132.9,Negeri Sembilan,01
2019-09-01,132.8,Negeri Sembilan,01
2019-10-01,132.7,Negeri Sembilan,01
2019-11-01,132.7,Negeri Sembilan,01
2019-12-01,132.8,Negeri Sembilan,01
2020-01-01,133.4,Negeri Sembilan,01
2020-02-01,133.6,Negeri Sembilan,01
2020-03-01,133.2,Negeri Sembilan,01
2020-04-01,133.4,Negeri Sembilan,01
2020-05-01,133.6,Negeri Sembilan,01
2020-06-01,134.3,Negeri Sembilan,01
2020-07-01,134.5,Negeri Sembilan,01
2020-08-01,134.7,Negeri Sembilan,01
2020-09-01,134.6,Negeri Sembilan,01
2020-10-01,134.8,Negeri Sembilan,01
2020-11-01,134.0,Negeri Sembilan,01
2020-12-01,135.1,Negeri Sembilan,01
2021-01-01,135.5,Negeri Sembilan,01
2021-02-01,135.2,Negeri Sembilan,01
2021-03-01,135.3,Negeri Sembilan,01
2021-04-01,135.4,Negeri Sembilan,01
2021-05-01,135.1,Negeri Sembilan,01
2021-06-01,135.4,Negeri Sembilan,01
2021-07-01,135.8,Negeri Sembilan,01
2021-08-01,136.0,Negeri Sembilan,01
2021-09-01,136.9,Negeri Sembilan,01
2021-10-01,137.4,Negeri Sembilan,01
2021-11-01,137.9,Negeri Sembilan,01
2021-12-01,138.8,Negeri Sembilan,01
2022-01-01,138.9,Negeri Sembilan,01
2022-02-01,139.3,Negeri Sembilan,01
2022-03-01,139.7,Negeri Sembilan,01
2022-04-01,140.0,Negeri Sembilan,01
2022-05-01,141.3,Negeri Sembilan,01
2022-06-01,142.9,Negeri Sembilan,01
2022-07-01,143.7,Negeri Sembilan,01
2022-08-01,144.0,Negeri Sembilan,01
2022-09-01,144.6,Negeri Sembilan,01
2022-10-01,145.0,Negeri Sembilan,01
2022-11-01,146.4,Negeri Sembilan,01
2022-12-01,147.2,Negeri Sembilan,01
2023-01-01,148.0,Negeri Sembilan,01
2023-02-01,148.8,Negeri Sembilan,01
2023-03-01,148.9,Negeri Sembilan,01
2023-04-01,148.5,Negeri Sembilan,01
2023-05-01,149.1,Negeri Sembilan,01
2023-06-01,149.2,Negeri Sembilan,01
2023-07-01,149.5,Negeri Sembilan,01
2023-08-01,149.8,Negeri Sembilan,01
2023-09-01,149.8,Negeri Sembilan,01
2023-10-01,149.9,Negeri Sembilan,01
2023-11-01,149.4,Negeri Sembilan,01
2023-12-01,149.7,Negeri Sembilan,01
2024-01-01,149.9,Negeri Sembilan,01
2024-02-01,149.7,Negeri Sembilan,01
2024-03-01,149.5,Negeri Sembilan,01
2024-04-01,149.5,Negeri Sembilan,01
2024-05-01,150.0,Negeri Sembilan,01
2024-06-01,150.6,Negeri Sembilan,01
2024-07-01,150.9,Negeri Sembilan,01
2024-08-01,151.4,Negeri Sembilan,01
2024-09-01,151.2,Negeri Sembilan,01
2024-10-01,152.7,Negeri Sembilan,01
2024-11-01,152.5,Negeri Sembilan,01
2024-12-01,153.6,Negeri Sembilan,01
2025-01-01,153.9,Negeri Sembilan,01
2025-02-01,154.3,Negeri Sembilan,01
2025-03-01,154.6,Negeri Sembilan,01
2025-04-01,154.4,Negeri Sembilan,01
2025-05-01,155.1,Negeri Sembilan,01
2025-06-01,155.6,Negeri Sembilan,01
2025-07-01,155.9,Negeri Sembilan,01
2025-08-01,155.9,Negeri Sembilan,01
2025-09-01,156.3,Negeri Sembilan,01
2025-10-01,156.7,Negeri Sembilan,01
2025-11-01,157.5,Negeri Sembilan,01
2025-12-01,158.8,Negeri Sembilan,01
2026-01-01,158.9,Negeri Sembilan,01
2026-02-01,158.9,Negeri Sembilan,01
2026-03-01,158.7,Negeri Sembilan,01
2026-04-01,158.3,Negeri Sembilan,01
2026-05-01,158.7,Negeri Sembilan,01
2026-06-01,159.4,Negeri Sembilan,01
2026-07-01,160.0,Negeri Sembilan,01
2010-01-01,99.1,Pahang,01
2010-02-01,98.9,Pahang,01
2010-03-01,98.9,Pahang,01
2010-04-01,99.2,Pahang,01
2010-05-01,99.9,Pahang,01
2010-06-01,100.1,Pahang,01
2010-07-01,100.4,Pahang,01
2010-08-01,100.5,Pahang,01
2010-09-01,100.4,Pahang,01
2010-10-01,100.5,Pahang,01
2010-11-01,100.7,Pahang,01
2010-12-01,101.5,Pahang,01
2011-01-01,102.5,Pahang,01
2011-02-01,103.3,Pahang,01
2011-03-01,103.3,Pahang,01
2011-04-01,104.1,Pahang,01
2011-05-01,104.2,Pahang,01
2011-06-01,104.8,Pahang,01
2011-07-01,105.3,Pahang,01
2011-08-01,105.2,Pahang,01
2011-09-01,105.4,Pahang,01
2011-10-01,106.5,Pahang,01
2011-11-01,106.2,Pahang,01
2011-12-01,107.1,Pahang,01
2012-01-01,107.7,Pahang,01
2012-02-01,107.0,Pahang,01
2012-03-01,107.0,Pahang,01
2012-04-01,106.8,Pahang,01
2012-05-01,108.0,Pahang,01
2012-06-01,108.3,Pahang,01
2012-07-01,108.4,Pahang,01
2012-08-01,108.2,Pahang,01
2012-09-01,108.4,Pahang,01
2012-10-01,108.7,Pahang,01
2012-11-01,109.4,Pahang,01
2012-12-01,110.0,Pahang,01
2013-01-01,111.3,Pahang,01
2013-02-01,111.3,Pahang,01
2013-03-01,111.6,Pahang,01
2013-04-01,111.5,Pahang,01
2013-05-01,112.8,Pahang,01
2013-06-01,112.6,Pahang,01
2013-07-01,113.4,Pahang,01
2013-08-01,112.9,Pahang,01
2013-09-01,113.7,Pahang,01
2013-10-01,114.0,Pahang,01
2013-11-01,114.3,Pahang,01
2013-12-01,116.4,Pahang,01
2014-01-01,116.9,Pahang,01
2014-02-01,116.7,Pahang,01
2014-03-01,116.8,Pahang,01
2014-04-01,116.9,Pahang,01
2014-05-01,117.0,Pahang,01
2014-06-01,117.5,Pahang,01
2014-07-01,117.2,Pahang,01
2014-08-01,117.5,Pahang,01
2014-09-01,117.7,Pahang,01
2014-10-01,117.5,Pahang,01
2014-11-01,117.5,Pahang,01
2014-12-01,118.2,Pahang,01
2015-01-01,120.3,Pahang,01
2015-02-01,119.2,Pahang,01
2015-03-01,119.0,Pahang,01
2015-04-01,119.8,Pahang,01
2015-05-01,120.5,Pahang,01
2015-06-01,120.9,Pahang,01
2015-07-01,121.3,Pahang,01
2015-08-01,122.3,Pahang,01
2015-09-01,122.7,Pahang,01
2015-10-01,123.1,Pahang,01
2015-11-01,122.5,Pahang,01
2015-12-01,124.2,Pahang,01
2016-01-01,124.6,Pahang,01
2016-02-01,125.3,Pahang,01
2016-03-01,125.1,Pahang,01
2016-04-01,125.0,Pahang,01
2016-05-01,125.3,Pahang,01
2016-06-01,126.0,Pahang,01
2016-07-01,126.4,Pahang,01
2016-08-01,126.4,Pahang,01
2016-09-01,125.9,Pahang,01
2016-10-01,125.2,Pahang,01
2016-11-01,126.5,Pahang,01
2016-12-01,127.0,Pahang,01
2017-01-01,127.2,Pahang,01
2017-02-01,128.6,Pahang,01
2017-03-01,127.9,Pahang,01
2017-04-01,127.9,Pahang,01
2017-05-01,128.7,Pahang,01
2017-06-01,128.9,Pahang,01
2017-07-01,129.3,Pahang,01
2017-08-01,129.7,Pahang,01
2017-09-01,129.3,Pahang,01
2017-10-01,129.3,Pahang,01
2017-11-01,129.4,Pahang,01
2017-12-01,130.8,Pahang,01
2018-01-01,131.4,Pahang,01
2018-02-01,131.0,Pahang,01
2018-03-01,130.4,Pahang,01
2018-04-01,130.2,Pahang,01
2018-05-01,130.6,Pahang,01
2018-06-01,129.3,Pahang,01
2018-07-01,129.9,Pahang,01
2018-08-01,129.8,Pahang,01
2018-09-01,129.3,Pahang,01
2018-10-01,130.4,Pahang,01
2018-11-01,130.3,Pahang,01
2018-12-01,131.4,Pahang,01
2019-01-01,132.0,Pahang,01
2019-02-01,132.0,Pahang,01
2019-03-01,131.2,Pahang,01
2019-04-01,130.8,Pahang,01
2019-05-01,131.4,Pahang,01
2019-06-01,130.9,Pahang,01
2019-07-01,131.7,Pahang,01
2019-08-01,132.1,Pahang,01
2019-09-01,131.7,Pahang,01
2019-10-01,131.4,Pahang,01
2019-11-01,131.3,Pahang,01
2019-12-01,132.0,Pahang,01
2020-01-01,132.2,Pahang,01
2020-02-01,132.6,Pahang,01
2020-03-01,132.4,Pahang,01
2020-04-01,132.2,Pahang,01
2020-05-01,132.7,Pahang,01
2020-06-01,134.1,Pahang,01
2020-07-01,134.0,Pahang,01
2020-08-01,133.9,Pahang,01
2020-09-01,133.6,Pahang,01
2020-10-01,133.8,Pahang,01
2020-11-01,133.1,Pahang,01
2020-12-01,135.0,Pahang,01
2021-01-01,135.4,Pahang,01
2021-02-01,134.7,Pahang,01
2021-03-01,134.9,Pahang,01
2021-04-01,136.2,Pahang,01
2021-05-01,135.2,Pahang,01
2021-06-01,135.8,Pahang,01
2021-07-01,135.8,Pahang,01
2021-08-01,135.7,Pahang,01
2021-09-01,137.2,Pahang,01
2021-10-01,137.2,Pahang,01
2021-11-01,137.7,Pahang,01
2021-12-01,139.3,Pahang,01
2022-01-01,139.3,Pahang,01
2022-02-01,139.1,Pahang,01
2022-03-01,139.8,Pahang,01
2022-04-01,140.0,Pahang,01
2022-05-01,141.1,Pahang,01
2022-06-01,142.7,Pahang,01
2022-07-01,143.8,Pahang,01
2022-08-01,144.5,Pahang,01
2022-09-01,145.1,Pahang,01
2022-10-01,145.7,Pahang,01
2022-11-01,147.1,Pahang,01
2022-12-01,147.7,Pahang,01
2023-01-01,148.5,Pahang,01
2023-02-01,149.4,Pahang,01
2023-03-01,149.5,Pahang,01
2023-04-01,149.0,Pahang,01
2023-05-01,149.6,Pahang,01
2023-06-01,150.4,Pahang,01
2023-07-01,150.7,Pahang,01
2023-08-01,150.4,Pahang,01
2023-09-01,150.2,Pahang,01
2023-10-01,150.4,Pahang,01
2023-11-01,150.4,Pahang,01
2023-12-01,151.2,Pahang,01
2024-01-01,153.0,Pahang,01
2024-02-01,152.5,Pahang,01
2024-03-01,151.6,Pahang,01
2024-04-01,151.6,Pahang,01
2024-05-01,152.3,Pahang,01
2024-06-01,153.1,Pahang,01
2024-07-01,153.1,Pahang,01
2024-08-01,153.3,Pahang,01
2024-09-01,153.5,Pahang,01
2024-10-01,153.9,Pahang,01
2024-11-01,153.7,Pahang,01
2024-12-01,154.4,Pahang,01
2025-01-01,155.0,Pahang,01
2025-02-01,155.1,Pahang,01
2025-03-01,155.2,Pahang,01
2025-04-01,154.8,Pahang,01
2025-05-01,155.1,Pahang,01
2025-06-01,156.0,Pahang,01
2025-07-01,156.4,Pahang,01
2025-08-01,156.3,Pahang,01
2025-09-01,156.6,Pahang,01
2025-10-01,157.1,Pahang,01
2025-11-01,157.2,Pahang,01
2025-12-01,158.5,Pahang,01
2026-01-01,159.0,Pahang,01
2026-02-01,158.6,Pahang,01
2026-03-01,158.4,Pahang,01
2026-04-01,158.1,Pahang,01
2026-05-01,158.7,Pahang,01
2026-06-01,159.4,Pahang,01
2026-07-01,160.2,Pahang,01
2010-01-01,99.1,Perak,01
2010-02-01,99.2,Perak,01
2010-03-01,99.1,Perak,01
2010-04-01,99.2,Perak,01
2010-05-01,99.6,Perak,01
2010-06-01,100.0,Perak,01
2010-07-01,100.2,Perak,01
2010-08-01,100.4,Perak,01
2010-09-01,100.3,Perak,01
2010-10-01,100.5,Perak,01
2010-11-01,101.1,Perak,01
2010-12-01,101.4,Perak,01
2011-01-01,102.8,Perak,01
2011-02-01,103.7,Perak,01
2011-03-01,103.5,Perak,01
2011-04-01,103.8,Perak,01
2011-05-01,103.8,Perak,01
2011-06-01,104.4,Perak,01
2011-07-01,104.8,Perak,01
2011-08-01,104.7,Perak,01
2011-09-01,105.2,Perak,01
2011-10-01,106.2,Perak,01
2011-11-01,105.6,Perak,01
2011-12-01,105.8,Perak,01
2012-01-01,106.8,Perak,01
2012-02-01,105.8,Perak,01
2012-03-01,105.9,Perak,01
2012-04-01,105.3,Perak,01
2012-05-01,105.8,Perak,01
2012-06-01,106.4,Perak,01
2012-07-01,106.2,Perak,01
2012-08-01,106.1,Perak,01
2012-09-01,106.4,Perak,01
2012-10-01,107.0,Perak,01
2012-11-01,107.0,Perak,01
2012-12-01,107.1,Perak,01
2013-01-01,108.2,Perak,01
2013-02-01,108.4,Perak,01
2013-03-01,108.2,Perak,01
2013-04-01,108.4,Perak,01
2013-05-01,108.8,Perak,01
2013-06-01,109.2,Perak,01
2013-07-01,110.0,Perak,01
2013-08-01,109.6,Perak,01
2013-09-01,110.1,Perak,01
2013-10-01,110.2,Perak,01
2013-11-01,110.4,Perak,01
2013-12-01,111.4,Perak,01
2014-01-01,111.6,Perak,01
2014-02-01,111.4,Perak,01
2014-03-01,111.5,Perak,01
2014-04-01,111.1,Perak,01
2014-05-01,111.2,Perak,01
2014-06-01,111.9,Perak,01
2014-07-01,112.3,Perak,01
2014-08-01,112.0,Perak,01
2014-09-01,112.5,Perak,01
2014-10-01,112.3,Perak,01
2014-11-01,112.5,Perak,01
2014-12-01,112.8,Perak,01
2015-01-01,114.3,Perak,01
2015-02-01,113.8,Perak,01
2015-03-01,113.7,Perak,01
2015-04-01,114.4,Perak,01
2015-05-01,115.0,Perak,01
2015-06-01,115.2,Perak,01
2015-07-01,115.8,Perak,01
2015-08-01,116.3,Perak,01
2015-09-01,116.9,Perak,01
2015-10-01,117.0,Perak,01
2015-11-01,116.7,Perak,01
2015-12-01,117.4,Perak,01
2016-01-01,118.1,Perak,01
2016-02-01,118.7,Perak,01
2016-03-01,118.4,Perak,01
2016-04-01,118.4,Perak,01
2016-05-01,118.8,Perak,01
2016-06-01,119.2,Perak,01
2016-07-01,119.4,Perak,01
2016-08-01,119.6,Perak,01
2016-09-01,119.3,Perak,01
2016-10-01,119.0,Perak,01
2016-11-01,119.9,Perak,01
2016-12-01,120.5,Perak,01
2017-01-01,121.2,Perak,01
2017-02-01,122.3,Perak,01
2017-03-01,121.9,Perak,01
2017-04-01,121.8,Perak,01
2017-05-01,122.2,Perak,01
2017-06-01,122.6,Perak,01
2017-07-01,123.2,Perak,01
2017-08-01,123.8,Perak,01
2017-09-01,123.9,Perak,01
2017-10-01,123.7,Perak,01
2017-11-01,124.1,Perak,01
2017-12-01,124.9,Perak,01
2018-01-01,125.4,Perak,01
2018-02-01,125.6,Perak,01
2018-03-01,124.9,Perak,01
2018-04-01,124.5,Perak,01
2018-05-01,124.5,Perak,01
2018-06-01,123.1,Perak,01
2018-07-01,123.5,Perak,01
2018-08-01,123.5,Perak,01
2018-09-01,123.7,Perak,01
2018-10-01,124.1,Perak,01
2018-11-01,124.2,Perak,01
2018-12-01,124.7,Perak,01
2019-01-01,126.0,Perak,01
2019-02-01,126.4,Perak,01
2019-03-01,125.9,Perak,01
2019-04-01,125.5,Perak,01
2019-05-01,125.8,Perak,01
2019-06-01,125.8,Perak,01
2019-07-01,126.4,Perak,01
2019-08-01,126.8,Perak,01
2019-09-01,126.5,Perak,01
2019-10-01,126.3,Perak,01
2019-11-01,126.4,Perak,01
2019-12-01,126.7,Perak,01
2020-01-01,127.3,Perak,01
2020-02-01,127.5,Perak,01
2020-03-01,127.2,Perak,01
2020-04-01,127.8,Perak,01
2020-05-01,128.1,Perak,01
2020-06-01,128.6,Perak,01
2020-07-01,128.5,Perak,01
2020-08-01,128.6,Perak,01
2020-09-01,128.4,Perak,01
2020-10-01,128.5,Perak,01
2020-11-01,128.2,Perak,01
2020-12-01,129.2,Perak,01
2021-01-01,129.4,Perak,01
2021-02-01,129.4,Perak,01
2021-03-01,129.3,Perak,01
2021-04-01,129.6,Perak,01
2021-05-01,129.4,Perak,01
2021-06-01,129.9,Perak,01
2021-07-01,130.2,Perak,01
2021-08-01,130.2,Perak,01
2021-09-01,131.5,Perak,01
2021-10-01,131.6,Perak,01
2021-11-01,132.1,Perak,01
2021-12-01,133.4,Perak,01
2022-01-01,134.0,Perak,01
2022-02-01,134.0,Perak,01
2022-03-01,134.6,Perak,01
2022-04-01,135.0,Perak,01
2022-05-01,136.1,Perak,01
2022-06-01,137.6,Perak,01
2022-07-01,138.4,Perak,01
2022-08-01,139.0,Perak,01
2022-09-01,139.3,Perak,01
2022-10-01,139.9,Perak,01
2022-11-01,140.9,Perak,01
2022-12-01,141.6,Perak,01
2023-01-01,142.5,Perak,01
2023-02-01,143.4,Perak,01
2023-03-01,143.7,Perak,01
2023-04-01,143.5,Perak,01
2023-05-01,144.1,Perak,01
2023-06-01,144.1,Perak,01
2023-07-01,144.6,Perak,01
2023-08-01,144.6,Perak,01
2023-09-01,144.6,Perak,01
2023-10-01,144.6,Perak,01
2023-11-01,144.4,Perak,01
2023-12-01,144.7,Perak,01
2024-01-01,144.3,Perak,01
2024-02-01,144.7,Perak,01
2024-03-01,144.5,Perak,01
2024-04-01,144.3,Perak,01
2024-05-01,144.7,Perak,01
2024-06-01,144.8,Perak,01
2024-07-01,144.5,Perak,01
2024-08-01,144.5,Perak,01
2024-09-01,144.8,Perak,01
2024-10-01,145.9,Perak,01
2024-11-01,145.9,Perak,01
2024-12-01,146.6,Perak,01
2025-01-01,146.4,Perak,01
2025-02-01,146.6,Perak,01
2025-03-01,146.7,Perak,01
2025-04-01,146.3,Perak,01
2025-05-01,146.1,Perak,01
2025-06-01,146.0,Perak,01
2025-07-01,146.1,Perak,01
2025-08-01,146.2,Perak,01
2025-09-01,146.5,Perak,01
2025-10-01,146.6,Perak,01
2025-11-01,146.6,Perak,01
2025-12-01,148.1,Perak,01
2026-01-01,148.3,Perak,01
2026-02-01,148.1,Perak,01
2026-03-01,147.7,Perak,01
2026-04-01,147.3,Perak,01
2026-05-01,147.7,Perak,01
2026-06-01,148.1,Perak,01
2026-07-01,148.2,Perak,01
2010-01-01,99.4,Perlis,01
2010-02-01,99.2,Perlis,01
2010-03-01,99.2,Perlis,01
2010-04-01,98.9,Perlis,01
2010-05-01,99.0,Perlis,01
2010-06-01,99.5,Perlis,01
2010-07-01,100.4,Perlis,01
2010-08-01,100.5,Perlis,01
2010-09-01,100.4,Perlis,01
2010-10-01,100.5,Perlis,01
2010-11-01,101.2,Perlis,01
2010-12-01,101.9,Perlis,01
2011-01-01,103.1,Perlis,01
2011-02-01,102.7,Perlis,01
2011-03-01,103.6,Perlis,01
2011-04-01,103.8,Perlis,01
2011-05-01,103.6,Perlis,01
2011-06-01,103.9,Perlis,01
2011-07-01,104.1,Perlis,01
2011-08-01,104.0,Perlis,01
2011-09-01,104.6,Perlis,01
2011-10-01,105.8,Perlis,01
2011-11-01,105.0,Perlis,01
2011-12-01,104.6,Perlis,01
2012-01-01,104.7,Perlis,01
2012-02-01,104.3,Perlis,01
2012-03-01,104.2,Perlis,01
2012-04-01,104.1,Perlis,01
2012-05-01,104.1,Perlis,01
2012-06-01,104.7,Perlis,01
2012-07-01,104.8,Perlis,01
2012-08-01,104.6,Perlis,01
2012-09-01,104.8,Perlis,01
2012-10-01,105.2,Perlis,01
2012-11-01,104.6,Perlis,01
2012-12-01,105.0,Perlis,01
2013-01-01,105.3,Perlis,01
2013-02-01,105.0,Perlis,01
2013-03-01,105.0,Perlis,01
2013-04-01,105.3,Perlis,01
2013-05-01,105.3,Perlis,01
2013-06-01,105.2,Perlis,01
2013-07-01,105.9,Perlis,01
2013-08-01,106.1,Perlis,01
2013-09-01,105.6,Perlis,01
2013-10-01,107.9,Perlis,01
2013-11-01,107.3,Perlis,01
2013-12-01,108.3,Perlis,01
2014-01-01,108.7,Perlis,01
2014-02-01,108.0,Perlis,01
2014-03-01,108.5,Perlis,01
2014-04-01,107.9,Perlis,01
2014-05-01,107.2,Perlis,01
2014-06-01,107.9,Perlis,01
2014-07-01,108.1,Perlis,01
2014-08-01,108.1,Perlis,01
2014-09-01,108.2,Perlis,01
2014-10-01,107.7,Perlis,01
2014-11-01,108.4,Perlis,01
2014-12-01,109.0,Perlis,01
2015-01-01,109.1,Perlis,01
2015-02-01,109.3,Perlis,01
2015-03-01,109.1,Perlis,01
2015-04-01,110.2,Perlis,01
2015-05-01,110.0,Perlis,01
2015-06-01,110.7,Perlis,01
2015-07-01,111.7,Perlis,01
2015-08-01,111.6,Perlis,01
2015-09-01,112.1,Perlis,01
2015-10-01,111.9,Perlis,01
2015-11-01,112.3,Perlis,01
2015-12-01,112.6,Perlis,01
2016-01-01,113.6,Perlis,01
2016-02-01,114.7,Perlis,01
2016-03-01,114.4,Perlis,01
2016-04-01,113.6,Perlis,01
2016-05-01,114.1,Perlis,01
2016-06-01,115.7,Perlis,01
2016-07-01,116.6,Perlis,01
2016-08-01,116.0,Perlis,01
2016-09-01,115.4,Perlis,01
2016-10-01,115.1,Perlis,01
2016-11-01,116.2,Perlis,01
2016-12-01,118.4,Perlis,01
